NameStation,Year,Month,Day,Fecha,Tprom
Batan,2012,8,22,2012-8-22,15.10694444
Batan,2012,8,23,2012-8-23,16.02986111
Batan,2012,8,24,2012-8-24,16.02916667
Batan,2012,8,25,2012-8-25,15.69305556
Batan,2012,8,26,2012-8-26,16.32569444
Batan,2012,8,27,2012-8-27,15.91041667
Batan,2012,8,28,2012-8-28,17.45694444
Batan,2012,8,29,2012-8-29,16.52638889
Batan,2012,8,30,2012-8-30,16.4625
Batan,2012,8,31,2012-8-31,17.13611111
Batan,2012,9,1,2012-9-1,15.59861111
Batan,2012,9,2,2012-9-2,16.80625
Batan,2012,9,3,2012-9-3,16.00416667
Batan,2012,9,4,2012-9-4,15.65972222
Batan,2012,9,5,2012-9-5,16.35069444
Batan,2012,9,6,2012-9-6,17.95138889
Batan,2012,9,7,2012-9-7,16.98819444
Batan,2012,9,8,2012-9-8,16.37083333
Batan,2012,9,9,2012-9-9,17.20069444
Batan,2012,9,10,2012-9-10,15.90694444
Batan,2012,9,11,2012-9-11,16.48541667
Batan,2012,9,12,2012-9-12,15.42916667
Batan,2012,9,13,2012-9-13,15.77708333
Batan,2012,9,14,2012-9-14,16.08194444
Batan,2012,9,15,2012-9-15,14.92222222
Batan,2012,9,16,2012-9-16,16.31805556
Batan,2012,9,17,2012-9-17,16.16597222
Batan,2012,9,18,2012-9-18,17.47291667
Batan,2012,9,19,2012-9-19,15.04791667
Batan,2012,9,20,2012-9-20,15.64930556
Batan,2012,9,21,2012-9-21,14.74375
Batan,2012,9,22,2012-9-22,16.43125
Batan,2012,9,23,2012-9-23,15.80763889
Batan,2012,9,24,2012-9-24,16.26736111
Batan,2012,9,25,2012-9-25,16.43055556
Batan,2012,9,26,2012-9-26,15.94652778
Batan,2012,9,27,2012-9-27,17.30486111
Batan,2012,9,28,2012-9-28,17.18402778
Batan,2012,9,29,2012-9-29,18.12083333
Batan,2012,9,30,2012-9-30,16.14652778
Batan,2012,10,1,2012-10-1,16.03055556
Batan,2012,10,2,2012-10-2,15.8375
Batan,2012,10,3,2012-10-3,12.90208333
Batan,2012,10,4,2012-10-4,13.17777778
Batan,2012,10,5,2012-10-5,13.73125
Batan,2012,10,6,2012-10-6,15.25902778
Batan,2012,10,7,2012-10-7,14.50972222
Batan,2012,10,8,2012-10-8,16.91597222
Batan,2012,10,9,2012-10-9,15.44305556
Batan,2012,10,10,2012-10-10,15.34861111
Batan,2012,10,11,2012-10-11,16.19652778
Batan,2012,10,12,2012-10-12,16.61527778
Batan,2012,10,13,2012-10-13,15.30763889
Batan,2012,10,14,2012-10-14,16.06944444
Batan,2012,10,15,2012-10-15,13.98472222
Batan,2012,10,16,2012-10-16,13.89652778
Batan,2012,10,17,2012-10-17,16.29861111
Batan,2012,10,18,2012-10-18,16.02916667
Batan,2012,10,19,2012-10-19,16.97430556
Batan,2012,10,20,2012-10-20,16.27013889
Batan,2012,10,21,2012-10-21,15.08888889
Batan,2012,10,22,2012-10-22,15.39444444
Batan,2012,10,23,2012-10-23,16.09166667
Batan,2012,10,24,2012-10-24,17.68541667
Batan,2012,10,25,2012-10-25,15.51736111
Batan,2012,10,26,2012-10-26,14.14444444
Batan,2012,10,27,2012-10-27,15.36388889
Batan,2012,10,28,2012-10-28,15.01805556
Batan,2012,10,29,2012-10-29,14.63888889
Batan,2012,10,30,2012-10-30,14.1625
Batan,2012,10,31,2012-10-31,13.3625
Batan,2012,11,1,2012-11-1,15.8
Batan,2012,11,14,2012-11-14,14.05140845
Batan,2012,11,15,2012-11-15,13.25208333
Batan,2012,11,16,2012-11-16,11.96736111
Batan,2012,11,17,2012-11-17,13.4
Batan,2012,11,18,2012-11-18,13.06805556
Batan,2012,11,19,2012-11-19,12.56875
Batan,2012,11,20,2012-11-20,11.325
Batan,2012,11,21,2012-11-21,11.09791667
Batan,2012,11,22,2012-11-22,12.98819444
Batan,2012,11,23,2012-11-23,11.75486111
Batan,2012,11,24,2012-11-24,11.87986111
Batan,2012,11,25,2012-11-25,10.34652778
Batan,2012,11,26,2012-11-26,12.72569444
Batan,2012,11,27,2012-11-27,12.00208333
Batan,2012,11,28,2012-11-28,11.71388889
Batan,2012,11,29,2012-11-29,13.67569444
Batan,2012,11,30,2012-11-30,13.86180556
Batan,2012,12,1,2012-12-1,12.65208333
Batan,2012,12,2,2012-12-2,12.03819444
Batan,2012,12,3,2012-12-3,12.61875
Batan,2012,12,4,2012-12-4,12.68333333
Batan,2012,12,5,2012-12-5,10.85416667
Batan,2012,12,6,2012-12-6,9.866666667
Batan,2012,12,7,2012-12-7,10.38194444
Batan,2012,12,8,2012-12-8,10.68194444
Batan,2012,12,9,2012-12-9,12.02847222
Batan,2012,12,10,2012-12-10,13.88888889
Batan,2012,12,11,2012-12-11,14.92430556
Batan,2012,12,12,2012-12-12,13.99305556
Batan,2012,12,13,2012-12-13,11.86666667
Batan,2012,12,14,2012-12-14,13.27013889
Batan,2012,12,15,2012-12-15,13.51944444
Batan,2012,12,16,2012-12-16,13.84652778
Batan,2012,12,17,2012-12-17,12.89375
Batan,2012,12,18,2012-12-18,12.62222222
Batan,2012,12,19,2012-12-19,13.02013889
Batan,2012,12,20,2012-12-20,11.72430556
Batan,2012,12,21,2012-12-21,10.27222222
Batan,2012,12,22,2012-12-22,9.434027778
Batan,2012,12,23,2012-12-23,11.66666667
Batan,2012,12,24,2012-12-24,13.61388889
Batan,2012,12,25,2012-12-25,13.38819444
Batan,2012,12,26,2012-12-26,12.56458333
Batan,2012,12,27,2012-12-27,13.03819444
Batan,2012,12,28,2012-12-28,12.99166667
Batan,2012,12,29,2012-12-29,11.32083333
Batan,2012,12,30,2012-12-30,11.125
Batan,2012,12,31,2012-12-31,12.69375
Batan,2013,1,1,2013-1-1,13.28041958
Batan,2013,1,2,2013-1-2,12.76458333
Batan,2013,1,3,2013-1-3,13.62986111
Batan,2013,1,4,2013-1-4,12.63402778
