NameStation,Year,Month,Day,Fecha,Tprom
Aguafria,2012,11,1,11/1/2012,23.15416667
Aguafria,2012,11,2,11/2/2012,22.5125
Aguafria,2012,11,3,11/3/2012,23.15208333
Aguafria,2012,11,4,11/4/2012,23.225
Aguafria,2012,11,5,11/5/2012,22.27291667
Aguafria,2012,11,6,11/6/2012,23.52083333
Aguafria,2012,11,7,11/7/2012,22.55416667
Aguafria,2012,11,8,11/8/2012,22.01041667
Aguafria,2012,11,9,11/9/2012,21.10833333
Aguafria,2012,11,10,11/10/2012,21.2625
Aguafria,2012,11,11,11/11/2012,22.13125
Aguafria,2012,11,12,11/12/2012,22.23541667
Aguafria,2012,11,13,11/13/2012,17.15625
Aguafria,2012,11,14,11/14/2012,17.99473684
Aguafria,2012,11,15,11/15/2012,22.89166667
Aguafria,2012,11,16,11/16/2012,22.25833333
Aguafria,2012,11,17,11/17/2012,20.24583333
Aguafria,2012,11,18,11/18/2012,20.66333333
Aguafria,2012,11,19,11/19/2012,21.7326087
Aguafria,2012,11,20,11/20/2012,21.59583333
Aguafria,2012,11,21,11/21/2012,21.73333333
Aguafria,2012,11,22,11/22/2012,22.53958333
Aguafria,2012,11,23,11/23/2012,22.69583333
Aguafria,2012,11,24,11/24/2012,20.06666667
Aguafria,2012,11,25,11/25/2012,20.30625
Aguafria,2012,11,26,11/26/2012,20.27916667
Aguafria,2012,11,27,11/27/2012,22.27291667
Aguafria,2012,11,28,11/28/2012,21.35625
Aguafria,2012,11,29,11/29/2012,20.75833333
Aguafria,2012,11,30,11/30/2012,22.2625
Aguafria,2012,12,1,12/1/2012,22.57916667
Aguafria,2012,12,2,12/2/2012,23.11458333
Aguafria,2012,12,3,12/3/2012,22.62708333
Aguafria,2012,12,4,12/4/2012,22.125
Aguafria,2012,12,5,12/5/2012,23.05208333
Aguafria,2012,12,6,12/6/2012,22.33958333
Aguafria,2012,12,7,12/7/2012,22.83541667
Aguafria,2012,12,8,12/8/2012,22.67083333
Aguafria,2012,12,9,12/9/2012,22.95208333
Aguafria,2012,12,10,12/10/2012,22.09166667
Aguafria,2012,12,11,12/11/2012,17.12083333
Aguafria,2012,12,12,12/12/2012,15.99791667
Aguafria,2012,12,13,12/13/2012,16.58947368
Aguafria,2012,12,14,12/14/2012,22.648
Aguafria,2012,12,15,12/15/2012,22.01458333
Aguafria,2012,12,16,12/16/2012,22.84583333
Aguafria,2012,12,17,12/17/2012,22.58541667
Aguafria,2012,12,18,12/18/2012,23.90208333
Aguafria,2012,12,19,12/19/2012,23.64166667
Aguafria,2012,12,20,12/20/2012,18.82708333
Aguafria,2012,12,21,12/21/2012,15.89375
Aguafria,2012,12,22,12/22/2012,16.2625
Aguafria,2012,12,23,12/23/2012,18.19583333
Aguafria,2012,12,24,12/24/2012,19.0375
Aguafria,2012,12,25,12/25/2012,20.98541667
Aguafria,2012,12,26,12/26/2012,17.7875
Aguafria,2012,12,27,12/27/2012,17.42083333
Aguafria,2012,12,28,12/28/2012,20.69791667
Aguafria,2012,12,29,12/29/2012,16.88541667
Aguafria,2012,12,30,12/30/2012,15.325
Aguafria,2012,12,31,12/31/2012,18.40416667
Aguafria,2013,1,1,1/1/2013,21.0212766
Aguafria,2013,1,2,1/2/2013,15.90416667
Aguafria,2013,1,3,1/3/2013,14.83555556
Aguafria,2013,1,4,1/4/2013,14.19090909
Aguafria,2013,1,5,1/5/2013,16.57333333
Aguafria,2013,1,6,1/6/2013,15.4375
Aguafria,2013,1,7,1/7/2013,16.87916667
Aguafria,2013,1,8,1/8/2013,18.63958333
Aguafria,2013,1,9,1/9/2013,21.13958333
Aguafria,2013,1,10,1/10/2013,21.37291667
Aguafria,2013,1,11,1/11/2013,21.65416667
Aguafria,2013,1,12,1/12/2013,23.56875
Aguafria,2013,1,13,1/13/2013,22.54583333
Aguafria,2013,1,14,1/14/2013,18.58541667
Aguafria,2013,1,15,1/15/2013,18.89583333
Aguafria,2013,1,16,1/16/2013,12.35
Aguafria,2013,1,17,1/17/2013,13.33333333
Aguafria,2013,1,18,1/18/2013,14.66875
Aguafria,2013,1,19,1/19/2013,15.81041667
Aguafria,2013,1,20,1/20/2013,17.07291667
Aguafria,2013,1,21,1/21/2013,18.1625
Aguafria,2013,1,22,1/22/2013,19.27083333
Aguafria,2013,1,23,1/23/2013,19.92708333
Aguafria,2013,1,24,1/24/2013,20.31875
Aguafria,2013,1,25,1/25/2013,19.775
Aguafria,2013,1,26,1/26/2013,21.17083333
Aguafria,2013,1,27,1/27/2013,21.44583333
Aguafria,2013,1,28,1/28/2013,22.00208333
Aguafria,2013,1,29,1/29/2013,24.225
Aguafria,2013,1,30,1/30/2013,19.98125
Aguafria,2013,1,31,1/31/2013,17.99583333
Aguafria,2013,2,1,2/1/2013,17.76458333
Aguafria,2013,2,2,2/2/2013,19.25
Aguafria,2013,2,3,2/3/2013,17.74166667
Aguafria,2013,2,4,2/4/2013,20.08536585
Aguafria,2013,2,5,2/5/2013,21.78333333
Aguafria,2013,2,6,2/6/2013,23.32916667
Aguafria,2013,2,7,2/7/2013,22.5125
Aguafria,2013,2,8,2/8/2013,23.69583333
Aguafria,2013,2,9,2/9/2013,23.55416667
Aguafria,2013,2,10,2/10/2013,23.52916667
Aguafria,2013,2,11,2/11/2013,25.34166667
Aguafria,2013,2,12,2/12/2013,24.83958333
Aguafria,2013,2,13,2/13/2013,21.26666667
Aguafria,2013,2,14,2/14/2013,19.33125
Aguafria,2013,2,15,2/15/2013,19.44791667
Aguafria,2013,2,16,2/16/2013,16.43541667
Aguafria,2013,2,17,2/17/2013,14.5
Aguafria,2013,2,18,2/18/2013,22.9
Aguafria,2013,2,19,2/19/2013,20.89791667
Aguafria,2013,2,20,2/20/2013,22.11666667
Aguafria,2013,2,21,2/21/2013,23.475
Aguafria,2013,2,22,2/22/2013,23.81458333
Aguafria,2013,2,23,2/23/2013,24.325
Aguafria,2013,2,24,2/24/2013,23.2375
Aguafria,2013,2,25,2/25/2013,25.67916667
Aguafria,2013,2,26,2/26/2013,20.12083333
Aguafria,2013,2,27,2/27/2013,21.31875
Aguafria,2013,2,28,2/28/2013,18.92708333
Aguafria,2013,3,1,3/1/2013,15.74583333
Aguafria,2013,3,2,3/2/2013,17.43958333
Aguafria,2013,3,3,3/3/2013,15.93958333
Aguafria,2013,3,4,3/4/2013,18.38958333
Aguafria,2013,3,5,3/5/2013,21.06458333
Aguafria,2013,3,6,3/6/2013,21.10833333
Aguafria,2013,3,7,3/7/2013,21.00625
Aguafria,2013,3,8,3/8/2013,23.09166667
Aguafria,2013,3,9,3/9/2013,23.66458333
Aguafria,2013,3,10,3/10/2013,24.13478261
Aguafria,2013,3,11,3/11/2013,21.20625
Aguafria,2013,3,12,3/12/2013,19.06666667
Aguafria,2013,3,13,3/13/2013,19.09375
Aguafria,2013,3,14,3/14/2013,20.0375
Aguafria,2013,3,15,3/15/2013,18.23541667
Aguafria,2013,3,16,3/16/2013,19.18541667
Aguafria,2013,3,17,3/17/2013,23.12291667
Aguafria,2013,3,18,3/18/2013,26.175
Aguafria,2013,3,19,3/19/2013,24.53333333
Aguafria,2013,3,20,3/20/2013,23.46458333
Aguafria,2013,3,21,3/21/2013,24.05416667
Aguafria,2013,3,22,3/22/2013,27.21666667
Aguafria,2013,3,23,3/23/2013,28.1625
Aguafria,2013,3,24,3/24/2013,24.56458333
Aguafria,2013,3,25,3/25/2013,19.18125
Aguafria,2013,3,26,3/26/2013,17.42291667
Aguafria,2013,3,27,3/27/2013,18.63541667
Aguafria,2013,3,28,3/28/2013,21.20833333
Aguafria,2013,3,29,3/29/2013,22.46041667
Aguafria,2013,3,30,3/30/2013,24.025
Aguafria,2013,3,31,3/31/2013,23.6875
Aguafria,2013,4,1,4/1/2013,24.80833333
Aguafria,2013,4,2,4/2/2013,25.11041667
Aguafria,2013,4,3,4/3/2013,26.53541667
Aguafria,2013,4,4,4/4/2013,21.22708333
Aguafria,2013,4,5,4/5/2013,21.925
