StationName,Year,Month,Day,Fecha,Tprom
Toluca,2017,4,1,2017-4-1,10.5
Toluca,2017,4,2,2017-4-2,11.5
Toluca,2017,4,3,2017-4-3,12
Toluca,2017,4,4,2017-4-4,12.5
Toluca,2017,4,5,2017-4-5,12
Toluca,2017,4,6,2017-4-6,13.5
Toluca,2017,4,7,2017-4-7,11
Toluca,2017,4,8,2017-4-8,15.5
Toluca,2017,4,9,2017-4-9,14.5
Toluca,2017,4,10,2017-4-10,15
Toluca,2017,4,11,2017-4-11,15.5
Toluca,2017,4,12,2017-4-12,13
Toluca,2017,4,13,2017-4-13,12
Toluca,2017,4,14,2017-4-14,13.5
Toluca,2017,4,15,2017-4-15,11.5
Toluca,2017,4,16,2017-4-16,12
Toluca,2017,4,17,2017-4-17,13
Toluca,2017,4,18,2017-4-18,11.5
Toluca,2017,4,19,2017-4-19,12
Toluca,2017,4,20,2017-4-20,11
Toluca,2017,4,21,2017-4-21,13
Toluca,2017,4,22,2017-4-22,13.5
Toluca,2017,4,23,2017-4-23,12.5
Toluca,2017,4,24,2017-4-24,13
Toluca,2017,4,25,2017-4-25,12
Toluca,2017,4,26,2017-4-26,13.5
Toluca,2017,4,27,2017-4-27,14
Toluca,2017,4,28,2017-4-28,17
Toluca,2017,4,29,2017-4-29,16.5
Toluca,2017,4,30,2017-4-30,13
Toluca,2017,5,1,2017-5-1,13
Toluca,2017,5,2,2017-5-2,12.5
Toluca,2017,5,3,2017-5-3,15.5
Toluca,2017,5,4,2017-5-4,13
Toluca,2017,5,5,2017-5-5,14.5
Toluca,2017,5,6,2017-5-6,16.5
Toluca,2017,5,7,2017-5-7,13.5
Toluca,2017,5,8,2017-5-8,15.5
Toluca,2017,5,9,2017-5-9,15
Toluca,2017,5,10,2017-5-10,15.5
Toluca,2017,5,11,2017-5-11,16
Toluca,2017,5,12,2017-5-12,14
Toluca,2017,5,13,2017-5-13,18.5
Toluca,2017,5,14,2017-5-14,16
Toluca,2017,5,15,2017-5-15,18
Toluca,2017,5,16,2017-5-16,19
Toluca,2017,5,17,2017-5-17,19
Toluca,2017,5,18,2017-5-18,19
Toluca,2017,5,19,2017-5-19,18.5
Toluca,2017,5,20,2017-5-20,19.5
Toluca,2017,5,21,2017-5-21,18
Toluca,2017,5,22,2017-5-22,16.5
Toluca,2017,5,23,2017-5-23,19
Toluca,2017,5,24,2017-5-24,20.5
Toluca,2017,5,25,2017-5-25,17.5
Toluca,2017,5,26,2017-5-26,16.5
Toluca,2017,5,27,2017-5-27,17.5
Toluca,2017,5,28,2017-5-28,15
Toluca,2017,5,29,2017-5-29,14.5
Toluca,2017,5,30,2017-5-30,13.5
Toluca,2017,5,31,2017-5-31,17
Toluca,2017,6,1,2017-6-1,15.5
Toluca,2017,6,2,2017-6-2,15
Toluca,2017,6,3,2017-6-3,15
Toluca,2017,6,4,2017-6-4,16
Toluca,2017,6,5,2017-6-5,18
Toluca,2017,6,6,2017-6-6,16.5
Toluca,2017,6,7,2017-6-7,15.5
Toluca,2017,6,8,2017-6-8,17.5
Toluca,2017,6,9,2017-6-9,16.5
Toluca,2017,6,10,2017-6-10,17
Toluca,2017,6,11,2017-6-11,17.5
Toluca,2017,6,12,2017-6-12,18.5
Toluca,2017,6,13,2017-6-13,16.5
Toluca,2017,6,14,2017-6-14,16
Toluca,2017,6,15,2017-6-15,17
Toluca,2017,6,16,2017-6-16,18
Toluca,2017,6,17,2017-6-17,17.5
Toluca,2017,6,18,2017-6-18,15
Toluca,2017,6,19,2017-6-19,18
Toluca,2017,6,20,2017-6-20,16.5
Toluca,2017,6,21,2017-6-21,15.5
Toluca,2017,6,22,2017-6-22,17
Toluca,2017,6,23,2017-6-23,21.5
Toluca,2017,6,24,2017-6-24,18
Toluca,2017,6,25,2017-6-25,13
Toluca,2017,6,26,2017-6-26,18
Toluca,2017,6,27,2017-6-27,16.5
Toluca,2017,6,28,2017-6-28,16.5
Toluca,2017,6,29,2017-6-29,18
Toluca,2017,6,31,2017-6-31,16
Toluca,2017,7,1,2017-7-1,18
Toluca,2017,7,2,2017-7-2,16.5
Toluca,2017,7,3,2017-7-3,15
Toluca,2017,7,4,2017-7-4,10.5
Toluca,2017,7,5,2017-7-5,12.5
Toluca,2017,7,6,2017-7-6,13.5
Toluca,2017,7,7,2017-7-7,15
Toluca,2017,7,8,2017-7-8,14
Toluca,2017,7,9,2017-7-9,15
Toluca,2017,7,10,2017-7-10,16.5
Toluca,2017,7,11,2017-7-11,15
Toluca,2017,7,12,2017-7-12,15.5
Toluca,2017,7,13,2017-7-13,15.5
Toluca,2017,7,14,2017-7-14,15.5
Toluca,2017,7,15,2017-7-15,18
Toluca,2017,7,16,2017-7-16,16
Toluca,2017,7,17,2017-7-17,13
Toluca,2017,7,18,2017-7-18,12.5
Toluca,2017,7,19,2017-7-19,13
Toluca,2017,7,20,2017-7-20,13.5
Toluca,2017,7,21,2017-7-21,13
Toluca,2017,7,22,2017-7-22,12.5
Toluca,2017,7,23,2017-7-23,13
Toluca,2017,7,24,2017-7-24,13
Toluca,2017,7,25,2017-7-25,16
Toluca,2017,7,26,2017-7-26,14.5
Toluca,2017,7,27,2017-7-27,14.5
Toluca,2017,7,28,2017-7-28,15.5
Toluca,2017,7,29,2017-7-29,15.5
Toluca,2017,7,30,2017-7-30,19
Toluca,2017,7,31,2017-7-31,21.5
Toluca,2017,8,1,2017-8-1,17.5
Toluca,2017,8,2,2017-8-2,20.5
Toluca,2017,8,3,2017-8-3,17.5
Toluca,2017,8,4,2017-8-4,20
Toluca,2017,8,5,2017-8-5,20
Toluca,2017,8,6,2017-8-6,17
Toluca,2017,8,7,2017-8-7,21.5
Toluca,2017,8,8,2017-8-8,20.5
Toluca,2017,8,9,2017-8-9,18
Toluca,2017,8,10,2017-8-10,13.5
Toluca,2017,8,11,2017-8-11,13
Toluca,2017,8,12,2017-8-12,17
Toluca,2017,8,13,2017-8-13,18.5
Toluca,2017,8,14,2017-8-14,19
Toluca,2017,8,15,2017-8-15,18
Toluca,2017,8,16,2017-8-16,18
Toluca,2017,8,17,2017-8-17,17.5
Toluca,2017,8,18,2017-8-18,18.5
Toluca,2017,8,19,2017-8-19,18.5
Toluca,2017,8,20,2017-8-20,18
Toluca,2017,8,21,2017-8-21,21
Toluca,2017,8,22,2017-8-22,21.5
Toluca,2017,8,23,2017-8-23,16.5
Toluca,2017,8,24,2017-8-24,19
Toluca,2017,8,25,2017-8-25,18.5
Toluca,2017,8,26,2017-8-26,22
Toluca,2017,8,27,2017-8-27,22
Toluca,2017,8,28,2017-8-28,19
Toluca,2017,8,29,2017-8-29,20.5
Toluca,2017,8,30,2017-8-30,18.5
Toluca,2017,8,31,2017-8-31,17
Toluca,2017,9,1,2017-9-1,21.5
Toluca,2017,9,2,2017-9-2,21
Toluca,2017,9,3,2017-9-3,13.5
Toluca,2017,9,4,2017-9-4,17
Toluca,2017,9,5,2017-9-5,21.5
Toluca,2017,9,6,2017-9-6,18
Toluca,2017,9,7,2017-9-7,19
Toluca,2017,9,8,2017-9-8,18
Toluca,2017,9,9,2017-9-9,20.5
Toluca,2017,9,10,2017-9-10,18
Toluca,2017,9,11,2017-9-11,19
Toluca,2017,9,12,2017-9-12,17.5
Toluca,2017,9,13,2017-9-13,16
Toluca,2017,9,14,2017-9-14,20
Toluca,2017,9,15,2017-9-15,21
Toluca,2017,9,16,2017-9-16,20.5
Toluca,2017,9,17,2017-9-17,13.5
Toluca,2017,9,18,2017-9-18,18.5
Toluca,2017,9,19,2017-9-19,22
Toluca,2017,9,20,2017-9-20,19
Toluca,2017,9,21,2017-9-21,21
Toluca,2017,9,22,2017-9-22,19.5
Toluca,2017,9,23,2017-9-23,22
Toluca,2017,9,24,2017-9-24,19
Toluca,2017,9,25,2017-9-25,24
Toluca,2017,9,26,2017-9-26,20
Toluca,2017,9,27,2017-9-27,18.5
Toluca,2017,9,28,2017-9-28,19.5
Toluca,2017,9,29,2017-9-29,20
Toluca,2017,9,30,2017-9-30,20
Toluca,2017,10,1,2017-10-1,17
Toluca,2017,10,2,2017-10-2,21.5
Toluca,2017,10,3,2017-10-3,19
Toluca,2017,10,4,2017-10-4,19.5
Toluca,2017,10,5,2017-10-5,20.5
Toluca,2017,10,6,2017-10-6,18
Toluca,2017,10,7,2017-10-7,15
Toluca,2017,10,8,2017-10-8,13
Toluca,2017,10,9,2017-10-9,17.5
Toluca,2017,10,10,2017-10-10,20
Toluca,2017,10,11,2017-10-11,16
Toluca,2017,10,12,2017-10-12,15.5
Toluca,2017,10,13,2017-10-13,17.5
Toluca,2017,10,14,2017-10-14,19
Toluca,2017,10,15,2017-10-15,17.5
Toluca,2017,10,16,2017-10-16,17
Toluca,2017,10,17,2017-10-17,18.5
Toluca,2017,10,18,2017-10-18,14
Toluca,2017,10,19,2017-10-19,18
Toluca,2017,10,20,2017-10-20,16
Toluca,2017,10,21,2017-10-21,16.5
Toluca,2017,10,22,2017-10-22,17.5
Toluca,2017,10,23,2017-10-23,18
Toluca,2017,10,24,2017-10-24,19.5
Toluca,2017,10,25,2017-10-25,18
Toluca,2017,10,26,2017-10-26,15.5
Toluca,2017,10,27,2017-10-27,17
Toluca,2017,10,28,2017-10-28,11.5
Toluca,2017,10,29,2017-10-29,13.5
Toluca,2017,10,30,2017-10-30,13.5
Toluca,2017,10,31,2017-10-31,16.5
Toluca,2017,11,1,2017-11-1,18.5
Toluca,2017,11,2,2017-11-2,19
Toluca,2017,11,3,2017-11-3,16
Toluca,2017,11,4,2017-11-4,15.5
Toluca,2017,11,5,2017-11-5,14.5
Toluca,2017,11,6,2017-11-6,13
Toluca,2017,11,7,2017-11-7,12
Toluca,2017,11,8,2017-11-8,12
Toluca,2017,11,9,2017-11-9,10.5
Toluca,2017,11,10,2017-11-10,11
Toluca,2017,11,11,2017-11-11,18
Toluca,2017,11,12,2017-11-12,13.8
Toluca,2017,11,13,2017-11-13,15
Toluca,2017,11,14,2017-11-14,10.5
Toluca,2017,11,15,2017-11-15,11
Toluca,2017,11,16,2017-11-16,10.5
Toluca,2017,11,17,2017-11-17,12.6
Toluca,2017,11,18,2017-11-18,12.5
Toluca,2017,11,19,2017-11-19,13.8
Toluca,2017,11,20,2017-11-20,11.8
Toluca,2017,11,21,2017-11-21,8.5
Toluca,2017,11,22,2017-11-22,6.8
Toluca,2017,11,23,2017-11-23,10.3
Toluca,2017,11,24,2017-11-24,11.2
Toluca,2017,11,25,2017-11-25,11.8
Toluca,2017,11,26,2017-11-26,11.2
Toluca,2017,11,27,2017-11-27,11
Toluca,2017,11,28,2017-11-28,11.5
Toluca,2017,11,29,2017-11-29,10.5
Toluca,2017,11,30,2017-11-30,11
Toluca,2017,12,1,2017-12-1,9.5
Toluca,2017,12,2,2017-12-2,7.7
Toluca,2017,12,3,2017-12-3,8.8
Toluca,2017,12,4,2017-12-4,12.5
Toluca,2017,12,5,2017-12-5,8.5
Toluca,2017,12,6,2017-12-6,7
Toluca,2017,12,7,2017-12-7,9.3
Toluca,2017,12,8,2017-12-8,8.8
Toluca,2017,12,9,2017-12-9,6.5
Toluca,2017,12,10,2017-12-10,9.2
Toluca,2017,12,11,2017-12-11,5
Toluca,2017,12,12,2017-12-12,15.3
Toluca,2017,12,13,2017-12-13,8.5
Toluca,2017,12,14,2017-12-14,6.8
Toluca,2017,12,15,2017-12-15,10.5
Toluca,2017,12,16,2017-12-16,10.5
Toluca,2017,12,17,2017-12-17,11.5
Toluca,2017,12,18,2017-12-18,7.8
Toluca,2017,12,19,2017-12-19,7.5
Toluca,2017,12,20,2017-12-20,7.6
Toluca,2017,12,21,2017-12-21,13.5
Toluca,2017,12,22,2017-12-22,13
Toluca,2017,12,23,2017-12-23,10.5
Toluca,2017,12,24,2017-12-24,16.6
Toluca,2017,12,25,2017-12-25,10.6
Toluca,2017,12,26,2017-12-26,15.1
Toluca,2017,12,27,2017-12-27,10.5
Toluca,2017,12,28,2017-12-28,11.5
Toluca,2017,12,29,2017-12-29,14.5
Toluca,2017,12,30,2017-12-30,9.5
Toluca,2017,12,31,2017-12-31,11
Toluca,2018,1,1,2018-1-1,13
Toluca,2018,1,2,2018-1-2,11
Toluca,2018,1,3,2018-1-3,10
Toluca,2018,1,4,2018-1-4,11.75
Toluca,2018,1,5,2018-1-5,-0.47
Toluca,2018,1,6,2018-1-6,12.5
Toluca,2018,1,7,2018-1-7,9.85
Toluca,2018,1,8,2018-1-8,7.25
Toluca,2018,1,9,2018-1-9,9.65
Toluca,2018,1,10,2018-1-10,6
Toluca,2018,1,11,2018-1-11,8.5
Toluca,2018,1,12,2018-1-12,10.9
Toluca,2018,1,13,2018-1-13,11.5
Toluca,2018,1,14,2018-1-14,9.75
Toluca,2018,1,15,2018-1-15,10
Toluca,2018,1,16,2018-1-16,9
Toluca,2018,1,17,2018-1-17,2
Toluca,2018,1,18,2018-1-18,10.5
Toluca,2018,1,19,2018-1-19,8.7
Toluca,2018,1,20,2018-1-20,6
Toluca,2018,1,21,2018-1-21,7.5
Toluca,2018,1,22,2018-1-22,8
Toluca,2018,1,23,2018-1-23,10
Toluca,2018,1,24,2018-1-24,7.5
Toluca,2018,1,25,2018-1-25,13.3
Toluca,2018,1,26,2018-1-26,10.4
Toluca,2018,1,27,2018-1-27,4
Toluca,2018,1,28,2018-1-28,5.95
Toluca,2018,1,29,2018-1-29,11
Toluca,2018,1,30,2018-1-30,11
Toluca,2018,1,31,2018-1-31,14.75
Toluca,2018,2,1,2018-2-1,14.5
Toluca,2018,2,2,2018-2-2,12
Toluca,2018,2,3,2018-2-3,8.4
Toluca,2018,2,4,2018-2-4,13.6
Toluca,2018,2,5,2018-2-5,13.4
Toluca,2018,2,6,2018-2-6,12.5
Toluca,2018,2,7,2018-2-7,8.75
Toluca,2018,2,8,2018-2-8,11.5
Toluca,2018,2,9,2018-2-9,8.75
Toluca,2018,2,10,2018-2-10,11
Toluca,2018,2,11,2018-2-11,10.5
Toluca,2018,2,12,2018-2-12,8.9
Toluca,2018,2,13,2018-2-13,10.5
Toluca,2018,2,14,2018-2-14,10
Toluca,2018,2,15,2018-2-15,11.5
Toluca,2018,2,16,2018-2-16,11.95
Toluca,2018,2,17,2018-2-17,12.5
Toluca,2018,2,18,2018-2-18,12
Toluca,2018,2,19,2018-2-19,8.5
Toluca,2018,2,20,2018-2-20,11
Toluca,2018,2,21,2018-2-21,9
Toluca,2018,2,22,2018-2-22,10.5
Toluca,2018,2,23,2018-2-23,10.5
Toluca,2018,2,24,2018-2-24,15
Toluca,2018,2,25,2018-2-25,13.7
Toluca,2018,2,26,2018-2-26,10.5
Toluca,2018,2,27,2018-2-27,13.7
Toluca,2018,2,28,2018-2-28,13.5
Toluca,2018,3,1,2018-3-1,14.5
Toluca,2018,3,2,2018-3-2,15
Toluca,2018,3,3,2018-3-3,14.5
Toluca,2018,3,4,2018-3-4,15
Toluca,2018,3,5,2018-3-5,9.1
Toluca,2018,3,6,2018-3-6,11
Toluca,2018,3,7,2018-3-7,10.5
Toluca,2018,3,8,2018-3-8,13.5
Toluca,2018,3,9,2018-3-9,14.5
Toluca,2018,3,10,2018-3-10,15
Toluca,2018,3,11,2018-3-11,15.5
Toluca,2018,3,12,2018-3-12,14
Toluca,2018,3,13,2018-3-13,14.8
Toluca,2018,3,14,2018-3-14,14.5
Toluca,2018,3,15,2018-3-15,11.5
Toluca,2018,3,16,2018-3-16,14
Toluca,2018,3,17,2018-3-17,12.7
Toluca,2018,3,18,2018-3-18,12.25
Toluca,2018,3,19,2018-3-19,12.75
Toluca,2018,3,20,2018-3-20,14.75
Toluca,2018,3,21,2018-3-21,13.75
Toluca,2018,3,22,2018-3-22,14.5
Toluca,2018,3,23,2018-3-23,14.5
Toluca,2018,3,24,2018-3-24,12.5
Toluca,2018,3,25,2018-3-25,12
Toluca,2018,3,26,2018-3-26,11.8
Toluca,2018,3,27,2018-3-27,13.5
Toluca,2018,3,28,2018-3-28,12.3
Toluca,2018,3,29,2018-3-29,13.25
Toluca,2018,3,30,2018-3-30,11.5
Toluca,2018,3,31,2018-3-31,11
Toluca,2018,4,1,2018-4-1,12.5
Toluca,2018,4,2,2018-4-2,12.5
Toluca,2018,4,3,2018-4-3,15
Toluca,2018,4,4,2018-4-4,12.5
Toluca,2018,4,5,2018-4-5,8
Toluca,2018,4,6,2018-4-6,14.5
Toluca,2018,4,7,2018-4-7,12.5
Toluca,2018,4,8,2018-4-8,15
Toluca,2018,4,9,2018-4-9,13
Toluca,2018,4,10,2018-4-10,14.5
Toluca,2018,4,11,2018-4-11,14
Toluca,2018,4,12,2018-4-12,13.5
Toluca,2018,4,13,2018-4-13,13
Toluca,2018,4,14,2018-4-14,13.5
Toluca,2018,4,15,2018-4-15,13.5
Toluca,2018,4,16,2018-4-16,12
Toluca,2018,4,17,2018-4-17,16.3
Toluca,2018,4,18,2018-4-18,13.5
Toluca,2018,4,19,2018-4-19,14.7
Toluca,2018,4,20,2018-4-20,13.35
Toluca,2018,4,21,2018-4-21,13.75
Toluca,2018,4,22,2018-4-22,14.35
Toluca,2018,4,23,2018-4-23,8.75
Toluca,2018,4,24,2018-4-24,13.25
Toluca,2018,4,25,2018-4-25,13.75
Toluca,2018,4,26,2018-4-26,16
Toluca,2018,4,27,2018-4-27,18.5
Toluca,2018,4,28,2018-4-28,17.2
Toluca,2018,4,29,2018-4-29,15.8
Toluca,2018,4,30,2018-4-30,12.5
Toluca,2018,5,1,2018-5-1,14.6
Toluca,2018,5,2,2018-5-2,13.75
Toluca,2018,5,3,2018-5-3,9.25
Toluca,2018,5,4,2018-5-4,13.1
Toluca,2018,5,5,2018-5-5,14.2
Toluca,2018,5,6,2018-5-6,14.25
Toluca,2018,5,7,2018-5-7,10.35
Toluca,2018,5,8,2018-5-8,11.5
Toluca,2018,5,9,2018-5-9,12.1
Toluca,2018,5,10,2018-5-10,12
Toluca,2018,5,11,2018-5-11,16
Toluca,2018,5,12,2018-5-12,13.65
Toluca,2018,5,13,2018-5-13,15.25
Toluca,2018,5,14,2018-5-14,13.15
Toluca,2018,5,15,2018-5-15,17.5
Toluca,2018,5,16,2018-5-16,16.9
Toluca,2018,5,17,2018-5-17,15.8
Toluca,2018,5,18,2018-5-18,18.6
Toluca,2018,5,19,2018-5-19,14.5
Toluca,2018,5,20,2018-5-20,13.5
Toluca,2018,5,21,2018-5-21,13.1
Toluca,2018,5,22,2018-5-22,15
Toluca,2018,5,23,2018-5-23,14
Toluca,2018,5,24,2018-5-24,16
Toluca,2018,5,25,2018-5-25,17.85
Toluca,2018,5,26,2018-5-26,16.5
Toluca,2018,5,27,2018-5-27,16
Toluca,2018,5,28,2018-5-28,18
Toluca,2018,5,29,2018-5-29,18.6
Toluca,2018,5,30,2018-5-30,17.5
Toluca,2018,5,31,2018-5-31,17.8
Toluca,2018,6,1,2018-6-1,17.5
Toluca,2018,6,2,2018-6-2,16.5
Toluca,2018,6,3,2018-6-3,14.5
Toluca,2018,6,4,2018-6-4,14
Toluca,2018,6,5,2018-6-5,16.8
Toluca,2018,6,6,2018-6-6,16.5
Toluca,2018,6,7,2018-6-7,15.5
Toluca,2018,6,8,2018-6-8,16.5
Toluca,2018,6,9,2018-6-9,16
Toluca,2018,6,10,2018-6-10,16.5
Toluca,2018,6,11,2018-6-11,13.5
Toluca,2018,6,12,2018-6-12,15.4
Toluca,2018,6,13,2018-6-13,14.5
Toluca,2018,6,14,2018-6-14,13.5
Toluca,2018,6,15,2018-6-15,12.5
Toluca,2018,6,16,2018-6-16,14.5
Toluca,2018,6,17,2018-6-17,14
Toluca,2018,6,18,2018-6-18,12.5
Toluca,2018,6,19,2018-6-19,16.3
Toluca,2018,6,20,2018-6-20,17
Toluca,2018,6,21,2018-6-21,14
Toluca,2018,6,22,2018-6-22,15
Toluca,2018,6,23,2018-6-23,17
Toluca,2018,6,24,2018-6-24,14.35
Toluca,2018,6,25,2018-6-25,13.5
Toluca,2018,6,26,2018-6-26,12.7
Toluca,2018,6,27,2018-6-27,13.2
Toluca,2018,6,28,2018-6-28,17.35
Toluca,2018,6,29,2018-6-29,13.5
Toluca,2018,6,30,2018-6-30,15.5
Toluca,2018,7,1,2018-7-1,15.75
Toluca,2018,7,2,2018-7-2,15.3
Toluca,2018,7,3,2018-7-3,13.5
Toluca,2018,7,4,2018-7-4,13
Toluca,2018,7,5,2018-7-5,14.5
Toluca,2018,7,6,2018-7-6,14
Toluca,2018,7,7,2018-7-7,14.5
Toluca,2018,7,8,2018-7-8,13.25
Toluca,2018,7,9,2018-7-9,12
Toluca,2018,7,10,2018-7-10,16.5
Toluca,2018,7,11,2018-7-11,10.5
Toluca,2018,7,12,2018-7-12,12
Toluca,2018,7,13,2018-7-13,13
Toluca,2018,7,14,2018-7-14,13
Toluca,2018,7,15,2018-7-15,14.5
Toluca,2018,7,16,2018-7-16,11.35
Toluca,2018,7,17,2018-7-17,12.5
Toluca,2018,7,18,2018-7-18,15.5
Toluca,2018,7,19,2018-7-19,17
Toluca,2018,7,20,2018-7-20,16
Toluca,2018,7,21,2018-7-21,15.5
Toluca,2018,7,22,2018-7-22,14
Toluca,2018,7,23,2018-7-23,16.5
Toluca,2018,7,24,2018-7-24,16.5
Toluca,2018,7,25,2018-7-25,13.7
Toluca,2018,7,26,2018-7-26,13.35
Toluca,2018,7,27,2018-7-27,14
Toluca,2018,7,28,2018-7-28,12
Toluca,2018,7,29,2018-7-29,15.5
Toluca,2018,7,30,2018-7-30,15
Toluca,2018,7,31,2018-7-31,16
Toluca,2018,8,1,2018-8-1,15.5
Toluca,2018,8,2,2018-8-2,18
Toluca,2018,8,3,2018-8-3,18
Toluca,2018,8,4,2018-8-4,15.5
Toluca,2018,8,5,2018-8-5,14.5
Toluca,2018,8,6,2018-8-6,14.5
Toluca,2018,8,7,2018-8-7,17.5
Toluca,2018,8,8,2018-8-8,12
Toluca,2018,8,9,2018-8-9,12.5
Toluca,2018,8,10,2018-8-10,12.2
Toluca,2018,8,11,2018-8-11,18
Toluca,2018,8,12,2018-8-12,14.25
Toluca,2018,8,13,2018-8-13,17
Toluca,2018,8,14,2018-8-14,16.5
Toluca,2018,8,15,2018-8-15,12.5
Toluca,2018,8,16,2018-8-16,15
Toluca,2018,8,17,2018-8-17,15
Toluca,2018,8,18,2018-8-18,15.5
Toluca,2018,8,19,2018-8-19,17
Toluca,2018,8,20,2018-8-20,18
Toluca,2018,8,21,2018-8-21,15
Toluca,2018,8,22,2018-8-22,15.5
Toluca,2018,8,23,2018-8-23,17.5
Toluca,2018,8,24,2018-8-24,16
Toluca,2018,8,25,2018-8-25,14.5
Toluca,2018,8,26,2018-8-26,14
Toluca,2018,8,27,2018-8-27,12.5
Toluca,2018,8,28,2018-8-28,14
Toluca,2018,8,29,2018-8-29,13.5
Toluca,2018,8,30,2018-8-30,14
Toluca,2018,8,31,2018-8-31,13.5
Toluca,2018,9,1,2018-9-1,15.5
Toluca,2018,9,2,2018-9-2,14
Toluca,2018,9,3,2018-9-3,16
Toluca,2018,9,4,2018-9-4,17
Toluca,2018,9,5,2018-9-5,17
Toluca,2018,9,6,2018-9-6,15.5
Toluca,2018,9,7,2018-9-7,14
Toluca,2018,9,8,2018-9-8,14.5
Toluca,2018,9,9,2018-9-9,13
Toluca,2018,9,10,2018-9-10,14
Toluca,2018,9,11,2018-9-11,16.5
Toluca,2018,9,12,2018-9-12,13
Toluca,2018,9,13,2018-9-13,13.5
Toluca,2018,9,14,2018-9-14,16.25
Toluca,2018,9,15,2018-9-15,15.75
Toluca,2018,9,16,2018-9-16,13
Toluca,2018,9,17,2018-9-17,14
Toluca,2018,9,18,2018-9-18,13.5
Toluca,2018,9,19,2018-9-19,14.5
Toluca,2018,9,20,2018-9-20,17.5
Toluca,2018,9,21,2018-9-21,16.5
Toluca,2018,9,22,2018-9-22,14.5
Toluca,2018,9,23,2018-9-23,13.5
Toluca,2018,9,24,2018-9-24,14.5
Toluca,2018,9,25,2018-9-25,13.5
Toluca,2018,9,26,2018-9-26,14.5
Toluca,2018,9,27,2018-9-27,14.5
Toluca,2018,9,28,2018-9-28,14
Toluca,2018,9,29,2018-9-29,13.5
Toluca,2018,9,30,2018-9-30,12.5
Toluca,2018,10,1,2018-10-1,13
Toluca,2018,10,2,2018-10-2,14.5
Toluca,2018,10,3,2018-10-3,16
Toluca,2018,10,4,2018-10-4,16.5
Toluca,2018,10,5,2018-10-5,16
Toluca,2018,10,6,2018-10-6,17
Toluca,2018,10,7,2018-10-7,14.5
Toluca,2018,10,8,2018-10-8,13.5
Toluca,2018,10,9,2018-10-9,15
Toluca,2018,10,10,2018-10-10,14.5
Toluca,2018,10,11,2018-10-11,13
Toluca,2018,10,12,2018-10-12,14
Toluca,2018,10,13,2018-10-13,14.5
Toluca,2018,10,14,2018-10-14,17.25
Toluca,2018,10,15,2018-10-15,17
Toluca,2019,1,1,2019-1-1,8.910638298
Toluca,2019,1,2,2019-1-2,8.235416667
Toluca,2019,1,3,2019-1-3,7.9375
Toluca,2019,1,4,2019-1-4,9.741666667
Toluca,2019,1,5,2019-1-5,10.63333333
Toluca,2019,1,6,2019-1-6,10.79583333
Toluca,2019,1,7,2019-1-7,11.10416667
Toluca,2019,1,8,2019-1-8,9.172916667
Toluca,2019,1,9,2019-1-9,7.84375
Toluca,2019,1,10,2019-1-10,8.739583333
Toluca,2019,1,11,2019-1-11,9.9
Toluca,2019,1,12,2019-1-12,10.40416667
Toluca,2019,1,13,2019-1-13,10.65
Toluca,2019,1,14,2019-1-14,10.25208333
Toluca,2019,1,15,2019-1-15,9.864583333
Toluca,2019,1,16,2019-1-16,10.6625
Toluca,2019,1,17,2019-1-17,10.95
Toluca,2019,1,18,2019-1-18,10.55416667
Toluca,2019,1,19,2019-1-19,9.991666667
Toluca,2019,1,20,2019-1-20,9.55625
Toluca,2019,1,21,2019-1-21,8.3625
Toluca,2019,1,22,2019-1-22,8.066666667
Toluca,2019,1,23,2019-1-23,9.94375
Toluca,2019,1,24,2019-1-24,10.56458333
Toluca,2019,1,25,2019-1-25,10.43541667
Toluca,2019,1,26,2019-1-26,9.939583333
Toluca,2019,1,27,2019-1-27,9.433333333
Toluca,2019,1,28,2019-1-28,8.49375
Toluca,2019,1,29,2019-1-29,8.289583333
Toluca,2019,1,30,2019-1-30,9.239583333
Toluca,2019,1,31,2019-1-31,8.233333333
Toluca,2019,2,1,2019-2-1,8.510416667
Toluca,2019,2,2,2019-2-2,9.858333333
Toluca,2019,2,3,2019-2-3,10.81875
Toluca,2019,2,4,2019-2-4,11.58333333
Toluca,2019,2,5,2019-2-5,12.03541667
Toluca,2019,2,6,2019-2-6,12.67083333
Toluca,2019,2,7,2019-2-7,12.95416667
Toluca,2019,2,8,2019-2-8,12.30833333
Toluca,2019,2,9,2019-2-9,10.47916667
Toluca,2019,2,10,2019-2-10,10.60416667
Toluca,2019,2,11,2019-2-11,11.66041667
Toluca,2019,2,12,2019-2-12,12.40208333
Toluca,2019,2,13,2019-2-13,12.28125
Toluca,2019,2,14,2019-2-14,12.43541667
Toluca,2019,2,15,2019-2-15,13.21041667
Toluca,2019,2,16,2019-2-16,13.89375
Toluca,2019,2,17,2019-2-17,13.67083333
Toluca,2019,2,18,2019-2-18,13.11875
Toluca,2019,2,19,2019-2-19,11.70625
Toluca,2019,2,20,2019-2-20,11.38125
Toluca,2019,2,21,2019-2-21,12.22083333
Toluca,2019,2,22,2019-2-22,12.525
Toluca,2019,2,23,2019-2-23,13.675
Toluca,2019,2,24,2019-2-24,13.65416667
Toluca,2019,2,25,2019-2-25,12.99166667
Toluca,2019,2,26,2019-2-26,12.45
Toluca,2019,2,27,2019-2-27,13.36875
Toluca,2019,2,28,2019-2-28,13.44791667
